Czas [ms];Ciś. pow. przed turb.[Pa];Czas [ms];Ciś. pow. za turb.[Pa];Czas [ms];Ciśnienie atmosferyczne[hPa];Czas [ms];Ciśnienie oleju[bar];Czas [ms];Ciśnienie spalin[Pa];Czas [ms];Dopeł. zb. 1/3[-];Czas [ms];Dopeł. zb. 2/3[-];Czas [ms];Dopeł. zb. 3/3[-];Czas [ms];Dopełnianie[-];Czas [ms];Duży obieg[-];Czas [ms];ECT - wejście do sil.[°C];Czas [ms];ECT - wyjście z sil.[°C];Czas [ms];Główny obieg - przepływ[m³/h];Czas [ms];Główny obieg - temp.[°C];Czas [ms];GPReg_Setpoint0[°C];Czas [ms];GPReg_Setpoint1[°C];Czas [ms];GPReg_Setpoint2[°C];Czas [ms];Hamulec, lewa komora, temp.[°C];Czas [ms];Hamulec, prawa komora, temp.[°C];Czas [ms];Hamulec, przepływ wody[m³/h];Czas [ms];Ilość paliwa w zbiorniku[g];Czas [ms];Kond. - przepływ wody[l/min];Czas [ms];Kontrolka zb. 1/3 [-];Czas [ms];Kontrolka zb. 2/3 [-];Czas [ms];Kontrolka zb. 3/3 [-];Czas [ms];MAF[kg/h];Czas [ms];Moc[kW];Czas [ms];Moment obrotowy[Nm];Czas [ms];Moment Tryb3[Nm];Czas [ms];Obroty[obr/min];Czas [ms];Poz. paliwa zb. 1/3[mm];Czas [ms];Poz. paliwa zb. 2/3[mm];Czas [ms];Poz. paliwa zb. 3/3[mm];Czas [ms];Przekaź. pompy paliwa[-];Czas [ms];Przekaźnik zapłonu[-];Czas [ms];Przepustnica[%];Czas [ms];Przyklad[bar];Czas [ms];Rozrusznik[-];Czas [ms];RPM Tryb3[obr/min];Czas [ms];Starter[-];Czas [ms];Stycz. chłodni went.[-];Czas [ms];Temp. oleju przed wym.[°C];Czas [ms];Temp. oleju w misce[°C];Czas [ms];Temp. oleju za wym.[°C];Czas [ms];Temp. otoczenia[°C];Czas [ms];Temp. pal. na wejściu sil.[°C];Czas [ms];Temp. pal. na wyjściu sil.[°C];Czas [ms];Temp. paliwa w zb. 1/3[°C];Czas [ms];Temp. paliwa w zb. 2/3[°C];Czas [ms];Temp. paliwa w zb. 3/3[°C];Czas [ms];Temp. powietrza przed turb.[°C];Czas [ms];Temp. powietrza za turb.[°C];Czas [ms];Temp. spalin 1/6[°C];Czas [ms];Temp. spalin 2/6[°C];Czas [ms];Temp. spalin 3/6[°C];Czas [ms];Temp. spalin 4/6[°C];Czas [ms];Temp. spalin za turbiną 1/2[°C];Czas [ms];Temp. spalin za turbiną 2/2[°C];Czas [ms];Temp.pal.na wyjściu[°C];Czas [ms];Temp.paliwa żądana[°C];Czas [ms];Wilgotność względna[%];Czas [ms];Wyłącznik bezpieczeństwa[-];Czas [ms];Zapłon[-];Czas [ms];Zaw. zb. paliwa 1/3[-];Czas [ms];Zaw. zb. paliwa 2/3[-];Czas [ms];Zaw. zb. paliwa 3/3[-];Czas [ms];Zawór reg. chł. cieczy[-];Czas [ms];Zużycie paliwa bieżące[g/s];Czas [ms];Zużycie paliwa średnie[g/s];
146393;64562;146395;2567;146357;1002;146393;5.964;146394;93;;;;;;;;;;;146243;28.4;146243;70.5;146257;130.33;146358;26.7;;;;;;;146322;24;146322;24;146272;11.5;;;146304;0.00;;;;;;;146393;104.3;146238;0.0;14631;0.2;;;14631;806;146394;24;146394;0;146394;3;;;;;;;146307;0;;;;;;;;;146243;27.0;146408;23;146243;27.3;146358;23.4;146358;29.4;146358;46.6;146254;23.4;146254;25.6;146254;25.4;146244;26.3;146408;30;146293;103;146293;109;146293;104;146293;111;146407;106;146408;106;146405;23.0;146354;21.4;146357;23;;;;;;;;;;;;;146355;0.22;146354;0.1995;
146595;64562;146594;2567;146559;1002;146593;5.964;146594;93;;;;;;;;;;;146443;28.4;146443;70.5;146457;132.40;146560;26.7;;;;;;;146522;24;146522;24;146472;11.5;;;146505;0.00;;;;;;;146595;104.3;146438;0.0;14651;0.2;;;14651;806;146593;24;146594;0;146594;3;;;;;;;146507;0;;;;;;;;;146443;27.0;146609;23;146444;27.3;146559;23.4;146560;29.4;146559;46.6;146454;23.4;146454;25.7;146455;25.4;146444;26.3;146609;30;146494;103;146494;109;146494;104;146495;111;146608;106;146609;106;146605;23.0;146554;21.4;146559;23;;;;;;;;;;;;;146555;0.22;146555;0.1979;
146794;64498;146794;2530;146758;1002;146794;5.963;146794;103;;;;;;;;;;;146643;28.4;146643;70.5;146658;129.91;146759;26.7;;;;;;;146723;24;146723;24;146672;11.5;;;146705;0.00;;;;;;;146795;103.3;146639;0.0;14671;0.2;;;14671;805;146795;24;146795;0;146794;3;;;;;;;146708;0;;;;;;;;;146644;27.0;146809;22;146644;27.3;146758;23.4;146759;29.4;146758;46.6;146655;23.4;146655;25.6;146655;25.4;146644;26.3;146808;30;146693;103;146694;109;146694;104;146694;111;146808;106;146808;106;146805;23.0;146755;21.4;146758;23;;;;;;;;;;;;;146755;0.22;146755;0.1952;
146994;64636;146995;2549;146958;1001;146994;5.964;146995;131;;;;;;;;;;;146844;28.4;146844;70.5;146859;132.93;146958;26.7;;;;;;;146923;24;146923;24;146873;11.5;;;146905;0.00;;;;;;;146994;102.6;146839;0.0;14691;0.2;;;14691;805;146995;24;146995;0;146995;3;;;;;;;146908;0;;;;;;;;;146844;27.0;147009;22;146844;27.3;146959;23.4;146959;29.4;146959;46.6;146855;23.4;146855;25.7;146855;25.4;146844;26.3;147009;29;146894;103;146894;109;146894;104;146894;110;147008;105;147008;105;147006;23.0;146955;21.4;146958;23;;;;;;;;;;;;;146957;0.22;146956;0.1929;
147196;64599;147195;2576;147158;1002;147194;5.964;147195;65;;;;;;;;;;;147044;28.5;147044;70.5;147058;133.28;147159;26.7;;;;;;;147123;24;147123;24;147073;11.5;;;147105;0.00;;;;;;;147196;105.7;147039;0.0;14711;0.2;;;14711;805;147194;24;147195;0;147195;3;;;;;;;147108;0;;;;;;;;;147044;27.0;147210;22;147045;27.3;147159;23.4;147159;29.4;147159;46.6;147055;23.4;147055;25.7;147056;25.4;147045;26.3;147210;30;147094;103;147094;109;147094;104;147095;110;147209;105;147210;105;147206;23.0;147155;21.4;147159;23;;;;;;;;;;;;;147156;0.22;147156;0.1924;
147395;64599;147395;2576;147359;1002;147394;5.964;147395;65;;;;;;;;;;;147245;28.5;147245;70.5;147258;127.54;147360;26.7;;;;;;;147323;24;147324;24;147273;11.5;;;147306;0.00;;;;;;;147396;105.7;147239;0.0;14732;0.2;;;14732;805;147396;24;147396;0;147395;3;;;;;;;147309;0;;;;;;;;;147246;27.0;147410;22;147246;27.3;147359;23.4;147360;29.4;147359;46.6;147255;23.4;147256;25.7;147256;25.4;147246;26.3;147409;30;147294;103;147295;109;147295;104;147295;110;147409;105;147409;105;147406;23.0;147356;21.4;147359;23;;;;;;;;;;;;;147356;0.18;147356;0.1914;
147595;64608;147595;2604;147559;1002;147595;5.964;147596;84;;;;;;;;;;;147445;28.5;147444;70.5;147459;135.00;147560;26.7;;;;;;;147524;24;147524;24;147474;11.5;;;147506;0.00;;;;;;;147595;105.9;147440;0.0;14752;0.2;;;14752;805;147596;24;147596;0;147596;3;;;;;;;147509;0;;;;;;;;;147445;26.9;147610;22;147445;27.3;147559;23.4;147560;29.4;147560;46.5;147456;23.4;147456;25.6;147456;25.4;147445;26.3;147610;30;147495;103;147495;108;147495;103;147495;110;147609;105;147609;105;147606;23.0;147556;21.4;147559;23;;;;;;;;;;;;;147556;0.18;147556;0.1885;
147796;64608;147795;2604;147759;1001;147795;5.964;147797;84;;;;;;;;;;;147645;28.5;147645;70.5;147659;129.97;147760;26.7;;;;;;;147724;24;147724;24;147674;11.5;;;147706;0.00;;;;;;;147796;105.9;147640;0.0;14771;0.2;;;14771;805;147796;24;147796;0;147796;3;;;;;;;147709;0;;;;;;;;;147645;26.9;147810;22;147645;27.3;147760;23.4;147760;29.4;147760;46.5;147656;23.4;147656;25.6;147657;25.4;147646;26.3;147810;30;147695;103;147695;108;147695;103;147696;110;147809;105;147810;105;147807;23.0;147756;21.4;147759;23;;;;;;;;;;;;;147757;0.18;147756;0.1876;
147996;64663;147996;2622;147960;1002;147995;5.964;147996;56;;;;;;;;;;;147845;28.5;147845;70.5;147860;126.30;147961;26.7;;;;;;;147924;24;147925;24;147874;11.6;;;147907;0.00;;;;;;;147997;103.8;147840;0.0;14792;0.2;;;14792;805;147997;24;147997;0;147996;3;;;;;;;147910;0;;;;;;;;;147846;27.0;148010;22;147846;27.4;147960;23.4;147960;29.4;147960;46.5;147856;23.4;147857;25.6;147857;25.4;147846;26.3;148010;30;147895;102;147895;108;147896;103;147896;110;148010;106;148010;105;148007;23.0;147957;21.4;147960;23;;;;;;;;;;;;;147957;0.18;147958;0.1891;
148196;64608;148196;2640;148160;1002;148196;5.964;148197;93;;;;;;;;;;;148046;28.5;148045;70.5;148060;132.99;148161;26.7;;;;;;;148125;24;148125;24;148074;11.6;;;148107;0.00;;;;;;;148196;104.0;148041;0.0;14812;0.2;;;14812;805;148197;24;148197;0;148197;3;;;;;;;148110;0;;;;;;;;;148046;27.0;148211;22;148046;27.4;148160;23.4;148161;29.4;148161;46.5;148057;23.4;148057;25.6;148057;25.4;148046;26.3;148211;30;148096;103;148096;108;148096;103;148096;110;148210;106;148210;105;148207;23.0;148157;21.4;148160;23;;;;;;;;;;;;;148157;0.18;148157;0.1893;
148396;64773;148396;2585;148360;1002;148396;5.964;148398;37;;;;;;;;;;;148246;28.5;148246;70.5;148260;129.31;148361;26.7;;;;;;;148325;24;148325;24;148275;11.6;;;148308;0.00;;;;;;;148397;103.3;148241;0.0;14832;0.2;;;14832;805;148397;24;148397;0;148397;3;;;;;;;148310;0;;;;;;;;;148246;26.9;148411;22;148246;27.4;148361;23.4;148361;29.4;148361;46.5;148258;23.4;148258;25.6;148258;25.4;148247;26.3;148411;30;148296;103;148296;108;148296;103;148297;110;148410;107;148411;106;148408;23.0;148357;21.4;148360;23;;;;;;;;;;;;;148358;0.42;148357;0.1879;
148597;64838;148597;2622;148560;1002;148596;5.964;148598;19;;;;;;;;;;;148448;28.5;148447;70.5;148460;131.03;148562;26.7;;;;;;;148525;24;148525;24;148475;11.6;;;148508;0.00;;;;;;;148597;104.2;148441;0.0;14852;0.2;;;14852;805;148597;24;148597;0;148598;3;;;;;;;148511;0;;;;;;;;;148447;26.9;148611;22;148447;27.4;148561;23.4;148561;29.4;148561;46.4;148457;23.4;148458;25.6;148458;25.4;148448;26.3;148611;30;148497;102;148497;108;148498;103;148498;110;148611;107;148611;106;148608;23.0;148557;21.4;148561;23;;;;;;;;;;;;;148558;0.42;148558;0.1860;
148797;64911;148797;2686;148762;1002;148797;5.964;148798;47;;;;;;;;;;;148647;28.5;148646;70.5;148661;131.73;148763;26.7;;;;;;;148725;24;148726;24;148675;11.6;;;148708;0.00;;;;;;;148797;103.9;148641;0.0;14872;0.2;;;14872;805;148798;24;148798;0;148798;3;;;;;;;148712;0;;;;;;;;;148647;26.9;148811;21;148647;27.4;148762;23.4;148763;29.4;148763;46.4;148658;23.4;148658;25.6;148658;25.4;148647;26.3;148811;30;148696;103;148697;108;148697;103;148697;110;148811;106;148812;106;148808;23.0;148758;21.4;148762;23;;;;;;;;;;;;;148758;0.42;148758;0.1868;
148997;64874;148997;2686;148961;1002;148997;5.964;148999;93;;;;;;;;;;;148847;28.5;148847;70.5;148862;127.63;148962;26.7;;;;;;;148926;24;148926;24;148876;11.6;;;148909;0.00;;;;;;;148998;103.7;148842;0.0;14892;0.2;;;14892;805;148998;24;148998;1;148998;3;;;;;;;148911;0;;;;;;;;;148847;27.0;149012;22;148847;27.4;148962;23.4;148962;29.4;148962;46.4;148858;23.4;148858;25.6;148858;25.4;148848;26.3;149012;29;148897;103;148897;108;148897;103;148897;110;149011;106;149012;105;149009;23.1;148958;21.4;148961;23;;;;;;;;;;;;;148959;0.42;148958;0.1865;
149198;64838;149197;2649;149161;1002;149197;5.964;149199;131;;;;;;;;;;;149048;28.4;149047;70.5;149061;135.29;149163;26.7;;;;;;;149126;24;149126;24;149076;11.6;;;149109;0.00;;;;;;;149198;102.8;149042;0.0;14912;0.2;;;14912;805;149198;24;149198;1;149199;3;;;;;;;149111;0;;;;;;;;;149047;26.9;149212;22;149047;27.3;149162;23.4;149162;29.4;149162;46.4;149058;23.4;149059;25.6;149059;25.5;149048;26.3;149212;29;149098;103;149098;108;149098;103;149099;110;149212;106;149212;105;149209;23.1;149158;21.4;149162;23;;;;;;;;;;;;;149159;0.42;149159;0.1848;
149398;64856;149398;2622;149363;1002;149398;5.964;149399;121;;;;;;;;;;;149248;28.4;149247;70.5;149262;123.92;149364;26.6;;;;;;;149326;24;149327;24;149276;11.6;;;149309;0.00;;;;;;;149398;101.6;149242;0.0;14932;0.2;;;14932;805;149398;24;149399;0;149399;4;;;;;;;149312;0;;;;;;;;;149248;26.9;149413;22;149248;27.3;149363;23.4;149364;29.4;149364;46.3;149259;23.4;149259;25.6;149259;25.5;149247;26.3;149412;29;149297;103;149298;108;149298;103;149298;110;149412;106;149412;106;149409;23.0;149359;21.4;149363;23;;;;;;;;;;;;;149359;0.03;149359;0.1841;
;;;;;;;;;;;;;;;;;;;;149448;28.4;149448;70.5;149462;134.39;;;;;;;;;;;;;;;;;;;;;;;;;;;149443;0.0;14952;0.2;;;14952;805;;;;;;;;;;;;;;;;;;;;;;;149448;26.9;;;149448;27.3;;;;;;;149459;23.4;149459;25.6;149459;25.4;149448;26.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14972;0.2;;;14972;805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14992;0.2;;;14992;805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15012;0.2;;;15012;805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15032;0.2;;;15032;805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15052;0.2;;;15052;805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15072;0.2;;;15072;805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15092;0.2;;;15092;805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15112;0.2;;;15112;805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15132;0.2;;;15132;805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15152;0.2;;;15152;805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15172;0.2;;;15172;805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15192;0.2;;;15192;805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15212;0.2;;;15212;805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15232;0.2;;;15232;805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15252;0.2;;;15252;805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15272;0.2;;;15272;805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15292;0.2;;;15292;804;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15312;0.2;;;15312;804;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15332;0.2;;;15332;804;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15352;0.2;;;15352;804;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15372;0.2;;;15372;804;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15393;0.2;;;15393;803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15412;0.2;;;15412;803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15432;0.2;;;15432;803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15452;0.2;;;15452;803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15472;0.2;;;15472;803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15493;0.2;;;15493;803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15513;0.2;;;15513;803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15533;0.2;;;15533;802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15553;0.2;;;15553;802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15573;0.2;;;15573;802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15593;0.1;;;15593;802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15613;0.2;;;15613;802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15633;0.1;;;15633;802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15653;0.1;;;15653;802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15673;0.1;;;15673;802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15693;0.1;;;15693;802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15713;0.1;;;15713;801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15733;0.1;;;15733;801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15753;0.2;;;15753;801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15773;0.2;;;15773;801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15793;0.2;;;15793;801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15813;0.2;;;15813;801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15833;0.2;;;15833;801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15853;0.2;;;15853;801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15873;0.2;;;15873;801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15893;0.2;;;15893;801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15913;0.2;;;15913;801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
